"Popolazione residente per età e sesso al 1° gennaio 2025 (dati provvisori)"
"Codice comune";"Comune";"Età";"Totale maschi";"Totale femmine";"Totale"
"012008";"Barasso";32;6;6;12
"012008";"Barasso";33;10;12;22
"012008";"Barasso";34;12;4;16
"012008";"Barasso";35;0;9;9
"012008";"Barasso";36;10;9;19
"012008";"Barasso";37;7;7;14
"012008";"Barasso";38;3;11;14
"012008";"Barasso";39;8;6;14
"012008";"Barasso";40;9;10;19
"012008";"Barasso";41;6;5;11
"012008";"Barasso";42;12;10;22
"012008";"Barasso";43;4;7;11
"012008";"Barasso";44;10;10;20
"012008";"Barasso";45;9;9;18
"012008";"Barasso";46;10;11;21
"012008";"Barasso";47;11;7;18
"012008";"Barasso";48;13;13;26
"012008";"Barasso";49;8;12;20
"012008";"Barasso";50;15;12;27
"012008";"Barasso";51;12;11;23
"012008";"Barasso";52;9;18;27
"012008";"Barasso";53;11;19;30
"012008";"Barasso";54;16;17;33
"012008";"Barasso";55;16;19;35
"012008";"Barasso";56;19;16;35
"012008";"Barasso";57;9;17;26
"012008";"Barasso";58;13;18;31
"012008";"Barasso";59;15;21;36
"012008";"Barasso";60;17;16;33
"012008";"Barasso";61;16;11;27
"012008";"Barasso";62;10;13;23
"012008";"Barasso";63;11;9;20
"012008";"Barasso";64;10;11;21
"012008";"Barasso";65;13;10;23
"012008";"Barasso";66;15;14;29
"012008";"Barasso";67;12;14;26
"012008";"Barasso";68;15;11;26
"012008";"Barasso";69;14;9;23
"012008";"Barasso";70;4;14;18
"012008";"Barasso";71;13;10;23
"012008";"Barasso";72;7;14;21
"012008";"Barasso";73;5;10;15
"012008";"Barasso";74;11;7;18
"012008";"Barasso";75;10;8;18
"012008";"Barasso";76;4;8;12
"012008";"Barasso";77;4;12;16
"012008";"Barasso";78;6;6;12
"012008";"Barasso";79;11;10;21
"012008";"Barasso";80;5;13;18
"012008";"Barasso";81;6;9;15
"012008";"Barasso";82;15;4;19
"012008";"Barasso";83;4;15;19
"012008";"Barasso";84;4;12;16
"012008";"Barasso";85;7;12;19
"012008";"Barasso";86;6;4;10
"012008";"Barasso";87;6;7;13
"012008";"Barasso";88;4;9;13
"012008";"Barasso";89;3;3;6
"012008";"Barasso";90;5;4;9
"012008";"Barasso";91;2;8;10
"012008";"Barasso";92;0;4;4
"012008";"Barasso";93;1;4;5
"012008";"Barasso";94;2;1;3
"012008";"Barasso";95;1;2;3
"012008";"Barasso";96;0;1;1
"012008";"Barasso";97;0;2;2
"012008";"Barasso";98;0;0;0
"012008";"Barasso";99;0;2;2
"012008";"Barasso";100;0;2;2
"012008";"Barasso";999;810;877;1687
"012144";"Bardello con Malgesso e Bregano";0;11;12;23
"012144";"Bardello con Malgesso e Bregano";1;9;15;24
"012144";"Bardello con Malgesso e Bregano";2;8;6;14
"012144";"Bardello con Malgesso e Bregano";3;14;17;31
"012144";"Bardello con Malgesso e Bregano";4;18;9;27
"012144";"Bardello con Malgesso e Bregano";5;9;11;20
"012144";"Bardello con Malgesso e Bregano";6;6;13;19
"012144";"Bardello con Malgesso e Bregano";7;11;16;27
"012144";"Bardello con Malgesso e Bregano";8;20;11;31
"012144";"Bardello con Malgesso e Bregano";9;20;14;34
"012144";"Bardello con Malgesso e Bregano";10;19;10;29
"012144";"Bardello con Malgesso e Bregano";11;25;18;43
"012144";"Bardello con Malgesso e Bregano";12;18;18;36
"012144";"Bardello con Malgesso e Bregano";13;16;12;28
"012144";"Bardello con Malgesso e Bregano";14;19;20;39
"012144";"Bardello con Malgesso e Bregano";15;18;18;36
"012144";"Bardello con Malgesso e Bregano";16;28;26;54
"012144";"Bardello con Malgesso e Bregano";17;16;18;34
"012144";"Bardello con Malgesso e Bregano";18;12;16;28
"012144";"Bardello con Malgesso e Bregano";19;25;13;38
"012144";"Bardello con Malgesso e Bregano";20;16;29;45
"012144";"Bardello con Malgesso e Bregano";21;27;17;44
"012144";"Bardello con Malgesso e Bregano";22;20;17;37
"012144";"Bardello con Malgesso e Bregano";23;15;18;33
"012144";"Bardello con Malgesso e Bregano";24;22;13;35
"012144";"Bardello con Malgesso e Bregano";25;19;11;30
"012144";"Bardello con Malgesso e Bregano";26;25;20;45
"012144";"Bardello con Malgesso e Bregano";27;16;23;39
"012144";"Bardello con Malgesso e Bregano";28;10;15;25
"012144";"Bardello con Malgesso e Bregano";29;21;12;33
"012144";"Bardello con Malgesso e Bregano";30;15;16;31
"012144";"Bardello con Malgesso e Bregano";31;13;23;36
"012144";"Bardello con Malgesso e Bregano";32;22;23;45
"012144";"Bardello con Malgesso e Bregano";33;23;14;37
"012144";"Bardello con Malgesso e Bregano";34;23;12;35
"012144";"Bardello con Malgesso e Bregano";35;20;15;35
"012144";"Bardello con Malgesso e Bregano";36;18;22;40
"012144";"Bardello con Malgesso e Bregano";37;10;18;28
"012144";"Bardello con Malgesso e Bregano";38;15;25;40
"012144";"Bardello con Malgesso e Bregano";39;11;19;30
"012144";"Bardello con Malgesso e Bregano";40;20;20;40
"012144";"Bardello con Malgesso e Bregano";41;22;20;42
"012144";"Bardello con Malgesso e Bregano";42;26;21;47
"012144";"Bardello con Malgesso e Bregano";43;20;17;37
"012144";"Bardello con Malgesso e Bregano";44;22;19;41
"012144";"Bardello con Malgesso e Bregano";45;30;26;56
"012144";"Bardello con Malgesso e Bregano";46;17;39;56
"012144";"Bardello con Malgesso e Bregano";47;31;20;51
"012144";"Bardello con Malgesso e Bregano";48;27;29;56
"012144";"Bardello con Malgesso e Bregano";49;33;26;59
"012144";"Bardello con Malgesso e Bregano";50;42;29;71
"012144";"Bardello con Malgesso e Bregano";51;26;45;71
"012144";"Bardello con Malgesso e Bregano";52;32;31;63
"012144";"Bardello con Malgesso e Bregano";53;27;33;60
"012144";"Bardello con Malgesso e Bregano";54;32;36;68
"012144";"Bardello con Malgesso e Bregano";55;23;23;46
"012144";"Bardello con Malgesso e Bregano";56;39;34;73
"012144";"Bardello con Malgesso e Bregano";57;36;27;63
"012144";"Bardello con Malgesso e Bregano";58;41;31;72
"012144";"Bardello con Malgesso e Bregano";59;29;31;60
"012144";"Bardello con Malgesso e Bregano";60;33;32;65
"012144";"Bardello con Malgesso e Bregano";61;27;31;58
"012144";"Bardello con Malgesso e Bregano";62;27;23;50
"012144";"Bardello con Malgesso e Bregano";63;22;26;48
"012144";"Bardello con Malgesso e Bregano";64;19;21;40
"012144";"Bardello con Malgesso e Bregano";65;22;32;54
"012144";"Bardello con Malgesso e Bregano";66;29;15;44
"012144";"Bardello con Malgesso e Bregano";67;18;20;38
"012144";"Bardello con Malgesso e Bregano";68;13;19;32
"012144";"Bardello con Malgesso e Bregano";69;23;18;41
"012144";"Bardello con Malgesso e Bregano";70;18;18;36
"012144";"Bardello con Malgesso e Bregano";71;21;23;44
"012144";"Bardello con Malgesso e Bregano";72;21;21;42
"012144";"Bardello con Malgesso e Bregano";73;23;25;48
"012144";"Bardello con Malgesso e Bregano";74;20;18;38
"012144";"Bardello con Malgesso e Bregano";75;18;24;42
"012144";"Bardello con Malgesso e Bregano";76;6;25;31
"012144";"Bardello con Malgesso e Bregano";77;15;15;30
"012144";"Bardello con Malgesso e Bregano";78;23;25;48
"012144";"Bardello con Malgesso e Bregano";79;14;19;33
"012144";"Bardello con Malgesso e Bregano";80;18;16;34
"012144";"Bardello con Malgesso e Bregano";81;12;21;33
"012144";"Bardello con Malgesso e Bregano";82;11;16;27
"012144";"Bardello con Malgesso e Bregano";83;12;15;27
"012144";"Bardello con Malgesso e Bregano";84;10;15;25
"012144";"Bardello con Malgesso e Bregano";85;7;20;27
"012144";"Bardello con Malgesso e Bregano";86;8;15;23
"012144";"Bardello con Malgesso e Bregano";87;5;7;12
"012144";"Bardello con Malgesso e Bregano";88;6;14;20
"012144";"Bardello con Malgesso e Bregano";89;2;11;13
"012144";"Bardello con Malgesso e Bregano";90;5;6;11
"012144";"Bardello con Malgesso e Bregano";91;4;7;11
"012144";"Bardello con Malgesso e Bregano";92;2;3;5
"012144";"Bardello con Malgesso e Bregano";93;2;4;6
"012144";"Bardello con Malgesso e Bregano";94;1;6;7
"012144";"Bardello con Malgesso e Bregano";95;1;3;4
"012144";"Bardello con Malgesso e Bregano";96;1;2;3
"012144";"Bardello con Malgesso e Bregano";97;1;1;2
"012144";"Bardello con Malgesso e Bregano";98;1;0;1
"012144";"Bardello con Malgesso e Bregano";99;0;0;0
"012144";"Bardello con Malgesso e Bregano";100;0;3;3
"012144";"Bardello con Malgesso e Bregano";999;1779;1847;3626
"012010";"Bedero Valcuvia";0;2;0;2
"012010";"Bedero Valcuvia";1;2;1;3
"012010";"Bedero Valcuvia";2;3;4;7
"012010";"Bedero Valcuvia";3;4;1;5
"012010";"Bedero Valcuvia";4;0;0;0
"012010";"Bedero Valcuvia";5;2;2;4
"012010";"Bedero Valcuvia";6;1;1;2
"012010";"Bedero Valcuvia";7;2;1;3
"012010";"Bedero Valcuvia";8;2;3;5
"012010";"Bedero Valcuvia";9;3;1;4
"012010";"Bedero Valcuvia";10;5;2;7
"012010";"Bedero Valcuvia";11;6;1;7
"012010";"Bedero Valcuvia";12;4;2;6
"012010";"Bedero Valcuvia";13;2;4;6
"012010";"Bedero Valcuvia";14;4;3;7
"012010";"Bedero Valcuvia";15;5;3;8
"012010";"Bedero Valcuvia";16;0;0;0
"012010";"Bedero Valcuvia";17;1;5;6
"012010";"Bedero Valcuvia";18;6;4;10
"012010";"Bedero Valcuvia";19;2;1;3
"012010";"Bedero Valcuvia";20;5;3;8
"012010";"Bedero Valcuvia";21;2;3;5
"012010";"Bedero Valcuvia";22;6;2;8
"012010";"Bedero Valcuvia";23;2;2;4
"012010";"Bedero Valcuvia";24;5;6;11
"012010";"Bedero Valcuvia";25;2;3;5
"012010";"Bedero Valcuvia";26;7;4;11
"012010";"Bedero Valcuvia";27;3;1;4
"012010";"Bedero Valcuvia";28;2;4;6
"012010";"Bedero Valcuvia";29;2;1;3
"012010";"Bedero Valcuvia";30;3;3;6
"012010";"Bedero Valcuvia";31;4;4;8
"012010";"Bedero Valcuvia";32;8;1;9
"012010";"Bedero Valcuvia";33;10;3;13
"012010";"Bedero Valcuvia";34;2;2;4
"012010";"Bedero Valcuvia";35;3;4;7
"012010";"Bedero Valcuvia";36;1;1;2
"012010";"Bedero Valcuvia";37;3;1;4
"012010";"Bedero Valcuvia";38;5;2;7
"012010";"Bedero Valcuvia";39;4;3;7
"012010";"Bedero Valcuvia";40;4;4;8
"012010";"Bedero Valcuvia";41;6;7;13
"012010";"Bedero Valcuvia";42;5;4;9
"012010";"Bedero Valcuvia";43;3;2;5
"012010";"Bedero Valcuvia";44;7;5;12
"012010";"Bedero Valcuvia";45;5;5;10
"012010";"Bedero Valcuvia";46;1;5;6
"012010";"Bedero Valcuvia";47;5;5;10
"012010";"Bedero Valcuvia";48;4;4;8
"012010";"Bedero Valcuvia";49;4;6;10
"012010";"Bedero Valcuvia";50;10;9;19
"012010";"Bedero Valcuvia";51;8;8;16
"012010";"Bedero Valcuvia";52;6;6;12
"012010";"Bedero Valcuvia";53;10;2;12
"012010";"Bedero Valcuvia";54;8;5;13
"012010";"Bedero Valcuvia";55;4;5;9
"012010";"Bedero Valcuvia";56;5;3;8
"012010";"Bedero Valcuvia";57;6;2;8
"012010";"Bedero Valcuvia";58;4;6;10
"012010";"Bedero Valcuvia";59;7;10;17
"012010";"Bedero Valcuvia";60;3;5;8
"012010";"Bedero Valcuvia";61;6;5;11
"012010";"Bedero Valcuvia";62;2;7;9
"012010";"Bedero Valcuvia";63;4;6;10
"012010";"Bedero Valcuvia";64;4;5;9
"012010";"Bedero Valcuvia";65;6;4;10
"012010";"Bedero Valcuvia";66;2;3;5
"012010";"Bedero Valcuvia";67;3;4;7
"012010";"Bedero Valcuvia";68;2;5;7
"012010";"Bedero Valcuvia";69;3;5;8
"012010";"Bedero Valcuvia";70;2;5;7
"012010";"Bedero Valcuvia";71;7;3;10
"012010";"Bedero Valcuvia";72;6;5;11
"012010";"Bedero Valcuvia";73;4;5;9
"012010";"Bedero Valcuvia";74;7;7;14
"012010";"Bedero Valcuvia";75;2;4;6
"012010";"Bedero Valcuvia";76;3;5;8
"012010";"Bedero Valcuvia";77;3;4;7
"012010";"Bedero Valcuvia";78;1;2;3
"012010";"Bedero Valcuvia";79;4;2;6
"012010";"Bedero Valcuvia";80;1;2;3
"012010";"Bedero Valcuvia";81;4;2;6
"012010";"Bedero Valcuvia";82;3;3;6
"012010";"Bedero Valcuvia";83;2;2;4
"012010";"Bedero Valcuvia";84;2;2;4
"012010";"Bedero Valcuvia";85;0;3;3
"012010";"Bedero Valcuvia";86;0;4;4
"012010";"Bedero Valcuvia";87;0;3;3
"012010";"Bedero Valcuvia";88;0;3;3
"012010";"Bedero Valcuvia";89;1;0;1
"012010";"Bedero Valcuvia";90;1;0;1
"012010";"Bedero Valcuvia";91;0;4;4
"012010";"Bedero Valcuvia";92;1;2;3
"012010";"Bedero Valcuvia";93;1;0;1
"012010";"Bedero Valcuvia";94;1;1;2
"012010";"Bedero Valcuvia";95;0;0;0
"012010";"Bedero Valcuvia";96;0;0;0
"012010";"Bedero Valcuvia";97;0;1;1
"012010";"Bedero Valcuvia";98;0;0;0
"012010";"Bedero Valcuvia";99;0;0;0
"012010";"Bedero Valcuvia";100;0;0;0
"012010";"Bedero Valcuvia";999;338;318;656
"012011";"Besano";0;8;6;14
"012011";"Besano";1;10;5;15
"012011";"Besano";2;6;12;18
"012011";"Besano";3;12;8;20
"012011";"Besano";4;5;13;18
"012011";"Besano";5;18;6;24
"012011";"Besano";6;15;10;25
"012011";"Besano";7;16;6;22
"012011";"Besano";8;12;14;26
"012011";"Besano";9;15;17;32
"012011";"Besano";10;11;11;22
"012011";"Besano";11;8;7;15
"012011";"Besano";12;13;14;27
"012011";"Besano";13;10;11;21
"012011";"Besano";14;13;6;19
"012011";"Besano";15;8;16;24
"012011";"Besano";16;18;16;34
"012011";"Besano";17;13;9;22
"012011";"Besano";18;13;11;24
"012011";"Besano";19;16;12;28
"012011";"Besano";20;16;18;34
"012011";"Besano";21;19;11;30
"012011";"Besano";22;14;11;25
"012011";"Besano";23;16;11;27
"012011";"Besano";24;14;12;26
"012011";"Besano";25;14;11;25
"012011";"Besano";26;21;9;30
"012011";"Besano";27;18;13;31
"012011";"Besano";28;13;12;25
"012011";"Besano";29;15;10;25
"012011";"Besano";30;12;11;23
"012011";"Besano";31;11;12;23
"012011";"Besano";32;18;15;33
"012011";"Besano";33;11;19;30
"012011";"Besano";34;17;18;35
"012011";"Besano";35;13;12;25
"012011";"Besano";36;10;17;27
"012011";"Besano";37;10;14;24
"012011";"Besano";38;16;19;35
"012011";"Besano";39;18;12;30
"012011";"Besano";40;15;10;25
"012011";"Besano";41;11;17;28
"012011";"Besano";42;16;18;34
"012011";"Besano";43;17;21;38
"012011";"Besano";44;9;16;25
"012011";"Besano";45;21;10;31
"012011";"Besano";46;23;19;42
"012011";"Besano";47;27;17;44
"012011";"Besano";48;17;21;38
"012011";"Besano";49;10;27;37
"012011";"Besano";50;23;9;32
"012011";"Besano";51;14;20;34
"012011";"Besano";52;17;15;32
"012011";"Besano";53;15;17;32
"012011";"Besano";54;20;16;36
"012011";"Besano";55;18;26;44
"012011";"Besano";56;19;16;35
"012011";"Besano";57;25;21;46
"012011";"Besano";58;18;17;35
"012011";"Besano";59;18;20;38
"012011";"Besano";60;22;34;56
"012011";"Besano";61;22;20;42
"012011";"Besano";62;18;20;38
"012011";"Besano";63;20;12;32
"012011";"Besano";64;18;18;36
"012011";"Besano";65;14;20;34
"012011";"Besano";66;11;17;28
"012011";"Besano";67;13;12;25
"012011";"Besano";68;17;13;30
"012011";"Besano";69;22;16;38
"012011";"Besano";70;16;17;33
"012011";"Besano";71;13;9;22
"012011";"Besano";72;13;16;29
"012011";"Besano";73;9;14;23
"012011";"Besano";74;15;18;33
"012011";"Besano";75;7;12;19
"012011";"Besano";76;12;12;24
"012011";"Besano";77;8;16;24
"012011";"Besano";78;13;15;28
"012011";"Besano";79;6;12;18
"012011";"Besano";80;5;9;14
"012011";"Besano";81;7;9;16
"012011";"Besano";82;10;7;17
"012011";"Besano";83;5;12;17
"012011";"Besano";84;5;10;15
"012011";"Besano";85;6;10;16
"012011";"Besano";86;7;9;16
"012011";"Besano";87;5;10;15
"012011";"Besano";88;6;9;15
"012011";"Besano";89;2;11;13
"012011";"Besano";90;2;6;8
"012011";"Besano";91;1;5;6
"012011";"Besano";92;2;3;5
"012011";"Besano";93;2;1;3
"012011";"Besano";94;3;3;6
"012011";"Besano";95;0;5;5
"012011";"Besano";96;0;0;0
"012011";"Besano";97;0;2;2
"012011";"Besano";98;1;0;1
"012011";"Besano";99;0;0;0
"012011";"Besano";100;0;1;1
"012011";"Besano";999;1247;1275;2522
"012012";"Besnate";0;16;10;26
"012012";"Besnate";1;19;16;35
"012012";"Besnate";2;22;10;32
"012012";"Besnate";3;18;13;31
"012012";"Besnate";4;15;19;34
"012012";"Besnate";5;22;23;45
"012012";"Besnate";6;26;14;40
"012012";"Besnate";7;20;18;38
"012012";"Besnate";8;23;25;48
"012012";"Besnate";9;27;23;50
"012012";"Besnate";10;18;29;47
"012012";"Besnate";11;25;31;56
"012012";"Besnate";12;22;21;43
"012012";"Besnate";13;25;32;57
"012012";"Besnate";14;28;23;51
"012012";"Besnate";15;30;25;55
"012012";"Besnate";16;22;28;50
"012012";"Besnate";17;33;30;63
"012012";"Besnate";18;20;42;62
"012012";"Besnate";19;25;26;51
"012012";"Besnate";20;36;29;65
"012012";"Besnate";21;26;27;53
"012012";"Besnate";22;25;28;53
"012012";"Besnate";23;34;26;60
"012012";"Besnate";24;30;34;64
"012012";"Besnate";25;31;15;46
"012012";"Besnate";26;33;29;62
"012012";"Besnate";27;29;27;56
"012012";"Besnate";28;25;18;43
"012012";"Besnate";29;36;23;59
"012012";"Besnate";30;23;24;47
"012012";"Besnate";31;19;25;44
"012012";"Besnate";32;29;20;49
"012012";"Besnate";33;26;23;49
"012012";"Besnate";34;26;34;60
"012012";"Besnate";35;26;22;48
"012012";"Besnate";36;18;24;42
"012012";"Besnate";37;30;30;60
"012012";"Besnate";38;27;30;57
"012012";"Besnate";39;22;27;49
"012012";"Besnate";40;23;27;50
"012012";"Besnate";41;27;38;65
"012012";"Besnate";42;39;31;70
"012012";"Besnate";43;37;31;68
"012012";"Besnate";44;30;33;63
"012012";"Besnate";45;34;38;72
"012012";"Besnate";46;38;41;79
"012012";"Besnate";47;43;45;88
"012012";"Besnate";48;43;40;83
"012012";"Besnate";49;40;44;84
"012012";"Besnate";50;51;46;97
"012012";"Besnate";51;48;51;99
"012012";"Besnate";52;49;50;99
"012012";"Besnate";53;54;45;99
"012012";"Besnate";54;50;48;98
"012012";"Besnate";55;43;51;94
"012012";"Besnate";56;59;39;98
"012012";"Besnate";57;43;43;86
"012012";"Besnate";58;53;39;92
"012012";"Besnate";59;45;54;99
"012012";"Besnate";60;45;52;97
"012012";"Besnate";61;38;46;84
"012012";"Besnate";62;35;41;76
"012012";"Besnate";63;41;38;79
"012012";"Besnate";64;41;40;81
"012012";"Besnate";65;28;31;59
"012012";"Besnate";66;39;35;74
"012012";"Besnate";67;34;36;70
"012012";"Besnate";68;34;35;69
"012012";"Besnate";69;24;29;53
"012012";"Besnate";70;38;34;72
"012012";"Besnate";71;39;28;67
"012012";"Besnate";72;26;27;53
"012012";"Besnate";73;20;33;53
"012012";"Besnate";74;32;26;58
"012012";"Besnate";75;28;35;63
"012012";"Besnate";76;24;34;58
"012012";"Besnate";77;26;36;62
"012012";"Besnate";78;27;25;52
"012012";"Besnate";79;12;21;33
"012012";"Besnate";80;24;25;49
"012012";"Besnate";81;23;27;50
"012012";"Besnate";82;18;34;52
"012012";"Besnate";83;27;24;51
"012012";"Besnate";84;20;29;49
"012012";"Besnate";85;13;19;32
"012012";"Besnate";86;14;17;31
"012012";"Besnate";87;14;22;36
"012012";"Besnate";88;8;13;21
"012012";"Besnate";89;10;10;20
"012012";"Besnate";90;8;14;22
"012012";"Besnate";91;3;7;10
"012012";"Besnate";92;6;7;13
"012012";"Besnate";93;3;9;12
"012012";"Besnate";94;2;2;4
"012012";"Besnate";95;2;3;5
"012012";"Besnate";96;1;5;6
"012012";"Besnate";97;0;5;5
"012012";"Besnate";98;0;1;1
"012012";"Besnate";99;0;0;0
"012012";"Besnate";100;0;1;1
"012012";"Besnate";999;2683;2763;5446
"012013";"Besozzo";0;17;16;33
"012013";"Besozzo";1;30;28;58
"012013";"Besozzo";2;27;31;58
"012013";"Besozzo";3;28;27;55
"012013";"Besozzo";4;23;20;43
"012013";"Besozzo";5;33;35;68
"012013";"Besozzo";6;30;30;60
"012013";"Besozzo";7;37;30;67
"012013";"Besozzo";8;32;31;63
"012013";"Besozzo";9;32;27;59
"012013";"Besozzo";10;43;42;85
"012013";"Besozzo";11;38;40;78
"012013";"Besozzo";12;38;40;78
"012013";"Besozzo";13;41;37;78
"012013";"Besozzo";14;51;42;93
"012013";"Besozzo";15;36;44;80
"012013";"Besozzo";16;52;37;89
"012013";"Besozzo";17;48;52;100
"012013";"Besozzo";18;53;47;100
"012013";"Besozzo";19;51;45;96
"012013";"Besozzo";20;47;35;82
"012013";"Besozzo";21;43;54;97
"012013";"Besozzo";22;44;46;90
"012013";"Besozzo";23;50;35;85
"012013";"Besozzo";24;40;43;83
"012013";"Besozzo";25;46;47;93
"012013";"Besozzo";26;41;43;84
"012013";"Besozzo";27;37;30;67
"012013";"Besozzo";28;44;50;94
"012013";"Besozzo";29;35;39;74
"012013";"Besozzo";30;38;26;64
"012013";"Besozzo";31;30;31;61
"012013";"Besozzo";32;38;43;81
"012013";"Besozzo";33;45;34;79
"012013";"Besozzo";34;39;40;79
"012013";"Besozzo";35;34;35;69
"012013";"Besozzo";36;52;43;95
"012013";"Besozzo";37;42;46;88
"012013";"Besozzo";38;45;56;101
"012013";"Besozzo";39;45;58;103
"012013";"Besozzo";40;40;47;87
"012013";"Besozzo";41;56;57;113
"012013";"Besozzo";42;50;52;102
"012013";"Besozzo";43;63;48;111
"012013";"Besozzo";44;45;42;87
"012013";"Besozzo";45;48;64;112
"012013";"Besozzo";46;47;51;98
"012013";"Besozzo";47;59;59;118
"012013";"Besozzo";48;53;63;116
"012013";"Besozzo";49;69;80;149
"012013";"Besozzo";50;76;94;170
"012013";"Besozzo";51;76;69;145
"012013";"Besozzo";52;80;88;168
"012013";"Besozzo";53;72;57;129
"012013";"Besozzo";54;74;80;154
"012013";"Besozzo";55;70;85;155
"012013";"Besozzo";56;75;68;143
"012013";"Besozzo";57;81;83;164
"012013";"Besozzo";58;79;84;163
"012013";"Besozzo";59;69;74;143
"012013";"Besozzo";60;84;93;177
"012013";"Besozzo";61;80;62;142
"012013";"Besozzo";62;58;60;118
"012013";"Besozzo";63;57;57;114
"012013";"Besozzo";64;65;68;133
"012013";"Besozzo";65;65;69;134
"012013";"Besozzo";66;46;70;116
"012013";"Besozzo";67;51;42;93
"012013";"Besozzo";68;47;64;111
"012013";"Besozzo";69;55;44;99
"012013";"Besozzo";70;53;52;105
"012013";"Besozzo";71;62;62;124
"012013";"Besozzo";72;47;55;102
"012013";"Besozzo";73;40;58;98
"012013";"Besozzo";74;42;49;91
"012013";"Besozzo";75;40;59;99
"012013";"Besozzo";76;46;52;98
"012013";"Besozzo";77;39;60;99
"012013";"Besozzo";78;40;58;98
"012013";"Besozzo";79;23;35;58
"012013";"Besozzo";80;25;36;61
"012013";"Besozzo";81;30;38;68
"012013";"Besozzo";82;23;50;73
"012013";"Besozzo";83;31;38;69
"012013";"Besozzo";84;31;54;85
"012013";"Besozzo";85;32;40;72
"012013";"Besozzo";86;23;34;57
"012013";"Besozzo";87;18;21;39
"012013";"Besozzo";88;8;22;30
"012013";"Besozzo";89;9;19;28
"012013";"Besozzo";90;11;25;36
"012013";"Besozzo";91;4;30;34
"012013";"Besozzo";92;9;15;24
"012013";"Besozzo";93;3;12;15
"012013";"Besozzo";94;4;11;15
"012013";"Besozzo";95;2;5;7
"012013";"Besozzo";96;0;4;4
"012013";"Besozzo";97;2;5;7
"012013";"Besozzo";98;1;4;5
"012013";"Besozzo";99;0;3;3
"012013";"Besozzo";100;0;0;0
"012013";"Besozzo";999;4163;4515;8678
"012014";"Biandronno";0;8;10;18
"012014";"Biandronno";1;8;7;15
"012014";"Biandronno";2;9;6;15
"012014";"Biandronno";3;3;10;13
"012014";"Biandronno";4;14;9;23
"012014";"Biandronno";5;11;4;15
"012014";"Biandronno";6;7;7;14
"012014";"Biandronno";7;8;15;23
"012014";"Biandronno";8;8;15;23
"012014";"Biandronno";9;10;10;20
"012014";"Biandronno";10;18;18;36
"012014";"Biandronno";11;15;11;26
"012014";"Biandronno";12;12;9;21
"012014";"Biandronno";13;22;14;36
"012014";"Biandronno";14;19;15;34
"012014";"Biandronno";15;13;13;26
"012014";"Biandronno";16;18;14;32
"012014";"Biandronno";17;11;15;26
"012014";"Biandronno";18;17;19;36
"012014";"Biandronno";19;16;16;32
"012014";"Biandronno";20;17;17;34
"012014";"Biandronno";21;16;12;28
"012014";"Biandronno";22;18;18;36
"012014";"Biandronno";23;12;19;31
"012014";"Biandronno";24;21;14;35
"012014";"Biandronno";25;14;8;22
"012014";"Biandronno";26;13;11;24
"012014";"Biandronno";27;13;16;29
"012014";"Biandronno";28;11;10;21
"012014";"Biandronno";29;14;13;27
"012014";"Biandronno";30;13;21;34
"012014";"Biandronno";31;16;10;26
"012014";"Biandronno";32;13;12;25
"012014";"Biandronno";33;22;15;37
"012014";"Biandronno";34;8;17;25
"012014";"Biandronno";35;19;15;34
"012014";"Biandronno";36;19;19;38
"012014";"Biandronno";37;15;15;30
"012014";"Biandronno";38;18;11;29
"012014";"Biandronno";39;16;18;34
"012014";"Biandronno";40;11;18;29
"012014";"Biandronno";41;12;16;28
"012014";"Biandronno";42;22;19;41
"012014";"Biandronno";43;25;7;32
"012014";"Biandronno";44;16;15;31
"012014";"Biandronno";45;27;35;62
"012014";"Biandronno";46;13;30;43
"012014";"Biandronno";47;20;25;45
"012014";"Biandronno";48;22;16;38
"012014";"Biandronno";49;34;33;67
"012014";"Biandronno";50;36;25;61
